row_id,source_record,source_line,cook_rank,term_id,estimate_full,estimate_deleted,delta_full_minus_deleted,delta_in_primary_se
CP01-R0405,405,406,33,WATER,-0.14991842,-0.14478480,-0.00513362,-0.12777506
CP01-R0405,405,406,33,SUPERPLASTICIZER,0.29222460,0.30529258,-0.01306798,-0.13987810
CP01-R0405,405,406,33,COARSE_AGGREGATE,0.01808621,0.01927196,-0.00118575,-0.12624752
CP01-R0405,405,406,33,FINE_AGGREGATE,0.02019035,0.02082866,-0.00063831,-0.05964532
CP01-R0405,405,406,33,AGE,0.11422207,0.11412146,0.00010061,0.01853767
CP01-R0070,70,71,34,INTERCEPT,-23.33121358,-21.45767812,-1.87353546,-0.07047207
CP01-R0070,70,71,34,CEMENT,0.11980433,0.11861287,0.00119146,0.14035335
CP01-R0070,70,71,34,SLAG,0.10386581,0.10282893,0.00103687,0.10229823
CP01-R0070,70,71,34,FLY_ASH,0.08793432,0.08666338,0.00127094,0.10100199
CP01-R0070,70,71,34,WATER,-0.14991842,-0.14934468,-0.00057374,-0.01428027
CP01-R0070,70,71,34,SUPERPLASTICIZER,0.29222460,0.30435284,-0.01212825,-0.12981930
CP01-R0070,70,71,34,COARSE_AGGREGATE,0.01808621,0.01720621,0.00088000,0.09369454
CP01-R0070,70,71,34,FINE_AGGREGATE,0.02019035,0.01924174,0.00094861,0.08864103
CP01-R0070,70,71,34,AGE,0.11422207,0.11418358,0.00003849,0.00709233
CP01-R0082,82,83,35,INTERCEPT,-23.33121358,-24.89614150,1.56492792,0.05886396
CP01-R0082,82,83,35,CEMENT,0.11980433,0.12048554,-0.00068120,-0.08024524
CP01-R0082,82,83,35,SLAG,0.10386581,0.10499389,-0.00112808,-0.11129652
CP01-R0082,82,83,35,FLY_ASH,0.08793432,0.08843702,-0.00050270,-0.03994996
CP01-R0082,82,83,35,WATER,-0.14991842,-0.14876111,-0.00115731,-0.02880531
CP01-R0082,82,83,35,SUPERPLASTICIZER,0.29222460,0.29442288,-0.00219829,-0.02353020
CP01-R0082,82,83,35,COARSE_AGGREGATE,0.01808621,0.01833361,-0.00024740,-0.02634057
CP01-R0082,82,83,35,FINE_AGGREGATE,0.02019035,0.02125985,-0.00106950,-0.09993780
CP01-R0082,82,83,35,AGE,0.11422207,0.11414693,0.00007513,0.01384410
CP01-R0015,15,16,36,INTERCEPT,-23.33121358,-25.01592566,1.68471207,0.06336957
CP01-R0015,15,16,36,CEMENT,0.11980433,0.12053210,-0.00072776,-0.08572972
CP01-R0015,15,16,36,SLAG,0.10386581,0.10492340,-0.00105759,-0.10434168
CP01-R0015,15,16,36,FLY_ASH,0.08793432,0.08928488,-0.00135056,-0.10732956
CP01-R0015,15,16,36,WATER,-0.14991842,-0.15080287,0.00088445,0.02201394
CP01-R0015,15,16,36,SUPERPLASTICIZER,0.29222460,0.28786998,0.00435462,0.04661130
CP01-R0015,15,16,36,COARSE_AGGREGATE,0.01808621,0.01877655,-0.00069034,-0.07350079
CP01-R0015,15,16,36,FINE_AGGREGATE,0.02019035,0.02121777,-0.00102742,-0.09600513
CP01-R0015,15,16,36,AGE,0.11422207,0.11472729,-0.00050523,-0.09309220
CP01-R0510,510,511,37,INTERCEPT,-23.33121358,-26.54173176,3.21051817,0.12076198
CP01-R0510,510,511,37,CEMENT,0.11980433,0.11996538,-0.00016104,-0.01897083
CP01-R0510,510,511,37,SLAG,0.10386581,0.10447997,-0.00061416,-0.06059343
CP01-R0510,510,511,37,FLY_ASH,0.08793432,0.08786583,0.00006849,0.00544287
CP01-R0510,510,511,37,WATER,-0.14991842,-0.14482219,-0.00509622,-0.12684422
CP01-R0510,510,511,37,SUPERPLASTICIZER,0.29222460,0.30433583,-0.01211124,-0.12963723
CP01-R0510,510,511,37,COARSE_AGGREGATE,0.01808621,0.01947878,-0.00139257,-0.14826786
CP01-R0510,510,511,37,FINE_AGGREGATE,0.02019035,0.02115599,-0.00096564,-0.09023214
CP01-R0510,510,511,37,AGE,0.11422207,0.11425341,-0.00003134,-0.00577439
CP01-R0034,34,35,38,INTERCEPT,-23.33121358,-21.81357807,-1.51763552,-0.05708508
CP01-R0034,34,35,38,CEMENT,0.11980433,0.11955163,0.00025270,0.02976787
CP01-R0034,34,35,38,SLAG,0.10386581,0.10315376,0.00071205,0.07025104
CP01-R0034,34,35,38,FLY_ASH,0.08793432,0.08734292,0.00059140,0.04699869
CP01-R0034,34,35,38,WATER,-0.14991842,-0.15085163,0.00093321,0.02322755
CP01-R0034,34,35,38,SUPERPLASTICIZER,0.29222460,0.29243927,-0.00021467,-0.00229784
CP01-R0034,34,35,38,COARSE_AGGREGATE,0.01808621,0.01751045,0.00057576,0.06130221
CP01-R0034,34,35,38,FINE_AGGREGATE,0.02019035,0.01934771,0.00084264,0.07873868
CP01-R0034,34,35,38,AGE,0.11422207,0.11498886,-0.00076679,-0.14128860
CP01-R0227,227,228,39,INTERCEPT,-23.33121358,-18.65706243,-4.67415115,-0.17581578
CP01-R0227,227,228,39,CEMENT,0.11980433,0.11871405,0.00109029,0.12843512
CP01-R0227,227,228,39,SLAG,0.10386581,0.10272034,0.00114547,0.11301205
CP01-R0227,227,228,39,FLY_ASH,0.08793432,0.08697779,0.00095653,0.07601596
CP01-R0227,227,228,39,WATER,-0.14991842,-0.15854236,0.00862394,0.21464860
CP01-R0227,227,228,39,SUPERPLASTICIZER,0.29222460,0.27847521,0.01374938,0.14717173
CP01-R0227,227,228,39,COARSE_AGGREGATE,0.01808621,0.01673004,0.00135618,0.14439330
CP01-R0227,227,228,39,FINE_AGGREGATE,0.02019035,0.01857137,0.00161898,0.15128253
CP01-R0227,227,228,39,AGE,0.11422207,0.11432686,-0.00010479,-0.01930925
CP01-R0016,16,17,40,INTERCEPT,-23.33121358,-25.34187672,2.01066313,0.07563006
CP01-R0016,16,17,40,CEMENT,0.11980433,0.12048555,-0.00068122,-0.08024685
CP01-R0016,16,17,40,SLAG,0.10386581,0.10516620,-0.00130039,-0.12829681
CP01-R0016,16,17,40,FLY_ASH,0.08793432,0.08929968,-0.00136536,-0.10850519
CP01-R0016,16,17,40,WATER,-0.14991842,-0.14991092,-0.00000750,-0.00018669
CP01-R0016,16,17,40,SUPERPLASTICIZER,0.29222460,0.28864989,0.00357471,0.03826325
CP01-R0016,16,17,40,COARSE_AGGREGATE,0.01808621,0.01889851,-0.00081230,-0.08648580
CP01-R0016,16,17,40,FINE_AGGREGATE,0.02019035,0.02129128,-0.00110093,-0.10287451
CP01-R0016,16,17,40,AGE,0.11422207,0.11431278,-0.00009071,-0.01671418
CP01-R0799,799,800,41,INTERCEPT,-23.33121358,-25.98404905,2.65283547,0.09978504
CP01-R0799,799,800,41,CEMENT,0.11980433,0.12079271,-0.00098838,-0.11643017
CP01-R0799,799,800,41,SLAG,0.10386581,0.10473679,-0.00087098,-0.08593098
CP01-R0799,799,800,41,FLY_ASH,0.08793432,0.08903892,-0.00110460,-0.08778285
CP01-R0799,799,800,41,WATER,-0.14991842,-0.14688218,-0.00303623,-0.07557140
CP01-R0799,799,800,41,SUPERPLASTICIZER,0.29222460,0.29348067,-0.00125607,-0.01344487
CP01-R0799,799,800,41,COARSE_AGGREGATE,0.01808621,0.01920812,-0.00112190,-0.11945013
CP01-R0799,799,800,41,FINE_AGGREGATE,0.02019035,0.02093692,-0.00074657,-0.06976186
CP01-R0799,799,800,41,AGE,0.11422207,0.11504382,-0.00082175,-0.15141556
CP01-R0700,700,701,42,INTERCEPT,-23.33121358,-23.18242109,-0.14879249,-0.00559675
CP01-R0700,700,701,42,CEMENT,0.11980433,0.11987762,-0.00007329,-0.00863340
CP01-R0700,700,701,42,SLAG,0.10386581,0.10461838,-0.00075257,-0.07424833
CP01-R0700,700,701,42,FLY_ASH,0.08793432,0.08817155,-0.00023723,-0.01885251
CP01-R0700,700,701,42,WATER,-0.14991842,-0.15009507,0.00017665,0.00439685
CP01-R0700,700,701,42,SUPERPLASTICIZER,0.29222460,0.28653024,0.00569435,0.06095163
CP01-R0700,700,701,42,COARSE_AGGREGATE,0.01808621,0.01813187,-0.00004565,-0.00486047
CP01-R0700,700,701,42,FINE_AGGREGATE,0.02019035,0.01995991,0.00023044,0.02153322
CP01-R0700,700,701,42,AGE,0.11422207,0.11391857,0.00030350,0.05592190
CP01-R0103,103,104,43,INTERCEPT,-23.33121358,-23.38377727,0.05256369,0.00197716
CP01-R0103,103,104,43,CEMENT,0.11980433,0.11975720,0.00004713,0.00555212
CP01-R0103,103,104,43,SLAG,0.10386581,0.10339670,0.00046911,0.04628254
CP01-R0103,103,104,43,FLY_ASH,0.08793432,0.08705441,0.00087991,0.06992688
CP01-R0103,103,104,43,WATER,-0.14991842,-0.14896412,-0.00095430,-0.02375234
CP01-R0103,103,104,43,SUPERPLASTICIZER,0.29222460,0.30674299,-0.01451840,-0.15540317
CP01-R0103,103,104,43,COARSE_AGGREGATE,0.01808621,0.01797858,0.00010763,0.01145977
CP01-R0103,103,104,43,FINE_AGGREGATE,0.02019035,0.02020302,-0.00001267,-0.00118391
CP01-R0103,103,104,43,AGE,0.11422207,0.11409797,0.00012409,0.02286558
CP01-R0036,36,37,44,INTERCEPT,-23.33121358,-23.17522344,-0.15599014,-0.00586749
CP01-R0036,36,37,44,CEMENT,0.11980433,0.11972200,0.00008233,0.00969849
CP01-R0036,36,37,44,SLAG,0.10386581,0.10414824,-0.00028244,-0.02786519
CP01-R0036,36,37,44,FLY_ASH,0.08793432,0.08796890,-0.00003458,-0.00274833
CP01-R0036,36,37,44,WATER,-0.14991842,-0.14949989,-0.00041853,-0.01041718
CP01-R0036,36,37,44,SUPERPLASTICIZER,0.29222460,0.29251998,-0.00029539,-0.00316177
CP01-R0036,36,37,44,COARSE_AGGREGATE,0.01808621,0.01803091,0.00005531,0.00588846
CP01-R0036,36,37,44,FINE_AGGREGATE,0.02019035,0.01992736,0.00026299,0.02457443
CP01-R0036,36,37,44,AGE,0.11422207,0.11511028,-0.00088821,-0.16366043
CP01-R0515,515,516,45,INTERCEPT,-23.33121358,-26.35792078,3.02670719,0.11384803
CP01-R0515,515,516,45,CEMENT,0.11980433,0.11994363,-0.00013930,-0.01640921
CP01-R0515,515,516,45,SLAG,0.10386581,0.10442044,-0.00055463,-0.05471977
CP01-R0515,515,516,45,FLY_ASH,0.08793432,0.08782838,0.00010595,0.00841956
CP01-R0515,515,516,45,WATER,-0.14991842,-0.14499549,-0.00492293,-0.12253083
CP01-R0515,515,516,45,SUPERPLASTICIZER,0.29222460,0.30385928,-0.01163468,-0.12453621
CP01-R0515,515,516,45,COARSE_AGGREGATE,0.01808621,0.01940180,-0.00131559,-0.14007166
CP01-R0515,515,516,45,FINE_AGGREGATE,0.02019035,0.02108595,-0.00089560,-0.08368764
CP01-R0515,515,516,45,AGE,0.11422207,0.11410344,0.00011863,0.02185823
CP01-R0009,9,10,46,INTERCEPT,-23.33121358,-24.60111491,1.26990133,0.04776668
CP01-R0009,9,10,46,CEMENT,0.11980433,0.12045444,-0.00065011,-0.07658192
CP01-R0009,9,10,46,SLAG,0.10386581,0.10462858,-0.00076277,-0.07525464
CP01-R0009,9,10,46,FLY_ASH,0.08793432,0.08906526,-0.00113094,-0.08987637
CP01-R0009,9,10,46,WATER,-0.14991842,-0.15108762,0.00116920,0.02910116
CP01-R0009,9,10,46,SUPERPLASTICIZER,0.29222460,0.28806760,0.00415699,0.04449594
CP01-R0009,9,10,46,COARSE_AGGREGATE,0.01808621,0.01861568,-0.00052946,-0.05637217
CP01-R0009,9,10,46,FINE_AGGREGATE,0.02019035,0.02102593,-0.00083558,-0.07807901
CP01-R0009,9,10,46,AGE,0.11422207,0.11467143,-0.00044936,-0.08279908
CP01-R0154,154,155,47,INTERCEPT,-23.33121358,-21.08414726,-2.24706633,-0.08452224
CP01-R0154,154,155,47,CEMENT,0.11980433,0.11897740,0.00082693,0.09741205
CP01-R0154,154,155,47,SLAG,0.10386581,0.10244400,0.00142181,0.14027591
CP01-R0154,154,155,47,FLY_ASH,0.08793432,0.08703243,0.00090189,0.07167366
CP01-R0154,154,155,47,WATER,-0.14991842,-0.15288968,0.00297126,0.07395409
CP01-R0154,154,155,47,SUPERPLASTICIZER,0.29222460,0.28732056,0.00490404,0.05249220
CP01-R0154,154,155,47,COARSE_AGGREGATE,0.01808621,0.01725479,0.00083142,0.08852236
CP01-R0154,154,155,47,FINE_AGGREGATE,0.02019035,0.01954498,0.00064537,0.06030591
CP01-R0154,154,155,47,AGE,0.11422207,0.11410685,0.00011522,0.02122986
CP01-R0085,85,86,48,INTERCEPT,-23.33121358,-25.45742037,2.12620679,0.07997617
CP01-R0085,85,86,48,CEMENT,0.11980433,0.12058331,-0.00077897,-0.09176260
CP01-R0085,85,86,48,SLAG,0.10386581,0.10519076,-0.00132495,-0.13072016
CP01-R0085,85,86,48,FLY_ASH,0.08793432,0.08872798,-0.00079366,-0.06307209
CP01-R0085,85,86,48,WATER,-0.14991842,-0.14686329,-0.00305513,-0.07604158
CP01-R0085,85,86,48,SUPERPLASTICIZER,0.29222460,0.29722594,-0.00500135,-0.05353379
CP01-R0085,85,86,48,COARSE_AGGREGATE,0.01808621,0.01887414,-0.00078793,-0.08389135
CP01-R0085,85,86,48,FINE_AGGREGATE,0.02019035,0.02076709,-0.00057674,-0.05389251
CP01-R0085,85,86,48,AGE,0.11422207,0.11400403,0.00021804,0.04017580
CP01-R0835,835,836,49,INTERCEPT,-23.33121358,-21.43543669,-1.89577690,-0.07130867
CP01-R0835,835,836,49,CEMENT,0.11980433,0.11915113,0.00065320,0.07694643
CP01-R0835,835,836,49,SLAG,0.10386581,0.10315895,0.00070686,0.06973848
CP01-R0835,835,836,49,FLY_ASH,0.08793432,0.08703167,0.00090265,0.07173390
CP01-R0835,835,836,49,WATER,-0.14991842,-0.15122243,0.00130401,0.03245652
CP01-R0835,835,836,49,SUPERPLASTICIZER,0.29222460,0.30395054,-0.01172594,-0.12551308
CP01-R0835,835,836,49,COARSE_AGGREGATE,0.01808621,0.01754040,0.00054581,0.05811332
CP01-R0835,835,836,49,FINE_AGGREGATE,0.02019035,0.01903462,0.00115573,0.10799506
CP01-R0835,835,836,49,AGE,0.11422207,0.11414954,0.00007253,0.01336388
CP01-R0091,91,92,50,INTERCEPT,-23.33121358,-23.35380586,0.02259228,0.00084980
CP01-R0091,91,92,50,CEMENT,0.11980433,0.11977756,0.00002677,0.00315363
CP01-R0091,91,92,50,SLAG,0.10386581,0.10394491,-0.00007910,-0.00780377
CP01-R0091,91,92,50,FLY_ASH,0.08793432,0.08727324,0.00066108,0.05253654
CP01-R0091,91,92,50,WATER,-0.14991842,-0.14986208,-0.00005634,-0.00140227
CP01-R0091,91,92,50,SUPERPLASTICIZER,0.29222460,0.30437696,-0.01215237,-0.13007748
CP01-R0091,91,92,50,COARSE_AGGREGATE,0.01808621,0.01822911,-0.00014290,-0.01521421
CP01-R0091,91,92,50,FINE_AGGREGATE,0.02019035,0.02000976,0.00018060,0.01687547
CP01-R0091,91,92,50,AGE,0.11422207,0.11410114,0.00012093,0.02228284
CP01-R0775,775,776,51,INTERCEPT,-23.33121358,-27.53441850,4.20320491,0.15810138
CP01-R0775,775,776,51,CEMENT,0.11980433,0.12106554,-0.00126120,-0.14856882
CP01-R0775,775,776,51,SLAG,0.10386581,0.10506887,-0.00120307,-0.11869462
CP01-R0775,775,776,51,FLY_ASH,0.08793432,0.08925600,-0.00132168,-0.10503425
CP01-R0775,775,776,51,WATER,-0.14991842,-0.14460704,-0.00531138,-0.13219941
CP01-R0775,775,776,51,SUPERPLASTICIZER,0.29222460,0.29362065,-0.00139606,-0.01494321
CP01-R0775,775,776,51,COARSE_AGGREGATE,0.01808621,0.01968380,-0.00159759,-0.17009665
CP01-R0775,775,776,51,FINE_AGGREGATE,0.02019035,0.02173026,-0.00153991,-0.14389446
CP01-R0775,775,776,51,AGE,0.11422207,0.11397972,0.00024235,0.04465555
CP01-R0072,72,73,52,INTERCEPT,-23.33121358,-24.36162747,1.03041389,0.03875849
CP01-R0072,72,73,52,CEMENT,0.11980433,0.12019757,-0.00039324,-0.04632287
CP01-R0072,72,73,52,SLAG,0.10386581,0.10471541,-0.00084960,-0.08382209
CP01-R0072,72,73,52,FLY_ASH,0.08793432,0.08824261,-0.00030829,-0.02449959
CP01-R0072,72,73,52,WATER,-0.14991842,-0.14894583,-0.00097259,-0.02420758
CP01-R0072,72,73,52,SUPERPLASTICIZER,0.29222460,0.29541400,-0.00318941,-0.03413901
CP01-R0072,72,73,52,COARSE_AGGREGATE,0.01808621,0.01877469,-0.00068848,-0.07330266
CP01-R0072,72,73,52,FINE_AGGREGATE,0.02019035,0.02019465,-0.00000429,-0.00040133
CP01-R0072,72,73,52,AGE,0.11422207,0.11402344,0.00019863,0.03659880
CP01-R0027,27,28,53,INTERCEPT,-23.33121358,-22.39167598,-0.93953761,-0.03534022
CP01-R0027,27,28,53,CEMENT,0.11980433,0.11962602,0.00017831,0.02100536
CP01-R0027,27,28,53,SLAG,0.10386581,0.10356302,0.00030279,0.02987334
CP01-R0027,27,28,53,FLY_ASH,0.08793432,0.08760521,0.00032911,0.02615433
CP01-R0027,27,28,53,WATER,-0.14991842,-0.15029648,0.00037806,0.00940994
CP01-R0027,27,28,53,SUPERPLASTICIZER,0.29222460,0.29246358,-0.00023898,-0.00255803
CP01-R0027,27,28,53,COARSE_AGGREGATE,0.01808621,0.01773127,0.00035494,0.03779087
CP01-R0027,27,28,53,FINE_AGGREGATE,0.02019035,0.01960024,0.00059012,0.05514229
CP01-R0027,27,28,53,AGE,0.11422207,0.11501092,-0.00078885,-0.14535285
CP01-R0003,3,4,54,INTERCEPT,-23.33121358,-22.64951213,-0.68170146,-0.02564185
CP01-R0003,3,4,54,CEMENT,0.11980433,0.11965778,0.00014656,0.01726426
CP01-R0003,3,4,54,SLAG,0.10386581,0.10375450,0.00011131,0.01098174
CP01-R0003,3,4,54,FLY_ASH,0.08793432,0.08772460,0.00020972,0.01666687
CP01-R0003,3,4,54,WATER,-0.14991842,-0.15003594,0.00011752,0.00292499
CP01-R0003,3,4,54,SUPERPLASTICIZER,0.29222460,0.29248130,-0.00025670,-0.00274770
CP01-R0003,3,4,54,COARSE_AGGREGATE,0.01808621,0.01782986,0.00025635,0.02729425
CP01-R0003,3,4,54,FINE_AGGREGATE,0.02019035,0.01970842,0.00048193,0.04503283
CP01-R0003,3,4,54,AGE,0.11422207,0.11504112,-0.00081906,-0.15091818
CP01-R0478,478,479,55,INTERCEPT,-23.33121358,-21.83858236,-1.49263123,-0.05614455
CP01-R0478,478,479,55,CEMENT,0.11980433,0.11991826,-0.00011392,-0.01341987
CP01-R0478,478,479,55,SLAG,0.10386581,0.10346648,0.00039933,0.03939821
CP01-R0478,478,479,55,FLY_ASH,0.08793432,0.08785277,0.00008155,0.00648106
CP01-R0478,478,479,55,WATER,-0.14991842,-0.15246540,0.00254698,0.06339396
CP01-R0478,478,479,55,SUPERPLASTICIZER,0.29222460,0.29084960,0.00137499,0.01471775
CP01-R0478,478,479,55,COARSE_AGGREGATE,0.01808621,0.01765938,0.00042684,0.04544576
CP01-R0478,478,479,55,FINE_AGGREGATE,0.02019035,0.01945974,0.00073061,0.06827090
CP01-R0478,478,479,55,AGE,0.11422207,0.11394992,0.00027214,0.05014503
CP01-R0513,513,514,56,INTERCEPT,-23.33121358,-20.58807603,-2.74313755,-0.10318170
CP01-R0513,513,514,56,CEMENT,0.11980433,0.11965681,0.00014752,0.01737786
CP01-R0513,513,514,56,SLAG,0.10386581,0.10332175,0.00054406,0.05367703
CP01-R0513,513,514,56,FLY_ASH,0.08793432,0.08796006,-0.00002574,-0.00204578
CP01-R0513,513,514,56,WATER,-0.14991842,-0.15417890,0.00426048,0.10604272
CP01-R0513,513,514,56,SUPERPLASTICIZER,0.29222460,0.28204825,0.01017634,0.10892634
CP01-R0513,513,514,56,COARSE_AGGREGATE,0.01808621,0.01689855,0.00118766,0.12645161
CP01-R0513,513,514,56,FINE_AGGREGATE,0.02019035,0.01935361,0.00083675,0.07818823
CP01-R0513,513,514,56,AGE,0.11422207,0.11407792,0.00014415,0.02656021
CP01-R0013,13,14,57,INTERCEPT,-23.33121358,-22.20837983,-1.12283375,-0.04223481
CP01-R0013,13,14,57,CEMENT,0.11980433,0.11960716,0.00019718,0.02322720
CP01-R0013,13,14,57,SLAG,0.10386581,0.10340345,0.00046236,0.04561676
CP01-R0013,13,14,57,FLY_ASH,0.08793432,0.08751406,0.00042027,0.03339869
CP01-R0013,13,14,57,WATER,-0.14991842,-0.15051563,0.00059721,0.01486436
CP01-R0013,13,14,57,SUPERPLASTICIZER,0.29222460,0.29243296,-0.00020836,-0.00223031
CP01-R0013,13,14,57,COARSE_AGGREGATE,0.01808621,0.01766093,0.00042528,0.04528013
CP01-R0013,13,14,57,FINE_AGGREGATE,0.02019035,0.01953495,0.00065540,0.06124246
CP01-R0013,13,14,57,AGE,0.11422207,0.11493608,-0.00071401,-0.13156325
CP01-R0115,115,116,58,INTERCEPT,-23.33121358,-24.59812454,1.26691096,0.04765420
CP01-R0115,115,116,58,CEMENT,0.11980433,0.12043876,-0.00063443,-0.07473502
CP01-R0115,115,116,58,SLAG,0.10386581,0.10479872,-0.00093291,-0.09204114
CP01-R0115,115,116,58,FLY_ASH,0.08793432,0.08827934,-0.00034502,-0.02741858
CP01-R0115,115,116,58,WATER,-0.14991842,-0.14891929,-0.00099912,-0.02486804
CP01-R0115,115,116,58,SUPERPLASTICIZER,0.29222460,0.29558838,-0.00336379,-0.03600557
CP01-R0115,115,116,58,COARSE_AGGREGATE,0.01808621,0.01855421,-0.00046800,-0.04982812
CP01-R0115,115,116,58,FINE_AGGREGATE,0.02019035,0.02068093,-0.00049058,-0.04584146
CP01-R0115,115,116,58,AGE,0.11422207,0.11404160,0.00018046,0.03325222
CP01-R0131,131,132,59,INTERCEPT,-23.33121358,-21.34498032,-1.98623327,-0.07471114
CP01-R0131,131,132,59,CEMENT,0.11980433,0.11907508,0.00072926,0.08590574
CP01-R0131,131,132,59,SLAG,0.10386581,0.10261893,0.00124688,0.12301728
CP01-R0131,131,132,59,FLY_ASH,0.08793432,0.08716610,0.00076822,0.06105073
CP01-R0131,131,132,59,WATER,-0.14991842,-0.15266302,0.00274461,0.06831280
CP01-R0131,131,132,59,SUPERPLASTICIZER,0.29222460,0.28771460,0.00451000,0.04827449
CP01-R0131,131,132,59,COARSE_AGGREGATE,0.01808621,0.01735071,0.00073551,0.07831012
CP01-R0131,131,132,59,FINE_AGGREGATE,0.02019035,0.01963635,0.00055400,0.05176763
CP01-R0131,131,132,59,AGE,0.11422207,0.11427893,-0.00005686,-0.01047722
CP01-R0100,100,101,60,INTERCEPT,-23.33121358,-23.38173888,0.05052529,0.00190048
CP01-R0100,100,101,60,CEMENT,0.11980433,0.11969688,0.00010745,0.01265758
CP01-R0100,100,101,60,SLAG,0.10386581,0.10362237,0.00024344,0.02401802
CP01-R0100,100,101,60,FLY_ASH,0.08793432,0.08716673,0.00076759,0.06100089
CP01-R0100,100,101,60,WATER,-0.14991842,-0.14908508,-0.00083334,-0.02074159
CP01-R0100,100,101,60,SUPERPLASTICIZER,0.29222460,0.30641269,-0.01418809,-0.15186762
CP01-R0100,100,101,60,COARSE_AGGREGATE,0.01808621,0.01806318,0.00002303,0.00245211
CP01-R0100,100,101,60,FINE_AGGREGATE,0.02019035,0.02011118,0.00007917,0.00739777
CP01-R0100,100,101,60,AGE,0.11422207,0.11414954,0.00007253,0.01336447
CP01-R0396,396,397,61,INTERCEPT,-23.33121358,-21.15819711,-2.17301647,-0.08173689
CP01-R0396,396,397,61,CEMENT,0.11980433,0.11936544,0.00043889,0.05170135
CP01-R0396,396,397,61,SLAG,0.10386581,0.10290797,0.00095784,0.09450025
CP01-R0396,396,397,61,FLY_ASH,0.08793432,0.08736102,0.00057330,0.04556030
CP01-R0396,396,397,61,WATER,-0.14991842,-0.15239504,0.00247662,0.06164264
CP01-R0396,396,397,61,SUPERPLASTICIZER,0.29222460,0.29106202,0.00116258,0.01244408
CP01-R0396,396,397,61,COARSE_AGGREGATE,0.01808621,0.01693847,0.00114774,0.12220111
CP01-R0396,396,397,61,FINE_AGGREGATE,0.02019035,0.01967643,0.00051393,0.04802286
CP01-R0396,396,397,61,AGE,0.11422207,0.11432232,-0.00010025,-0.01847143
CP01-R0088,88,89,62,INTERCEPT,-23.33121358,-23.21076559,-0.12044799,-0.00453059
CP01-R0088,88,89,62,CEMENT,0.11980433,0.11988801,-0.00008367,-0.00985667
CP01-R0088,88,89,62,SLAG,0.10386581,0.10437131,-0.00050551,-0.04987329
CP01-R0088,88,89,62,FLY_ASH,0.08793432,0.08774504,0.00018928,0.01504215
CP01-R0088,88,89,62,WATER,-0.14991842,-0.15201760,0.00209918,0.05224823
CP01-R0088,88,89,62,SUPERPLASTICIZER,0.29222460,0.29108701,0.00113758,0.01217656
CP01-R0088,88,89,62,COARSE_AGGREGATE,0.01808621,0.01826594,-0.00017973,-0.01913565
CP01-R0088,88,89,62,FINE_AGGREGATE,0.02019035,0.02027884,-0.00008849,-0.00826913
CP01-R0088,88,89,62,AGE,0.11422207,0.11415746,0.00006461,0.01190432
CP01-R0041,41,42,63,INTERCEPT,-23.33121358,-24.90174507,1.57053148,0.05907473
CP01-R0041,41,42,63,CEMENT,0.11980433,0.12039720,-0.00059286,-0.06983879
CP01-R0041,41,42,63,SLAG,0.10386581,0.10485737,-0.00099156,-0.09782748
CP01-R0041,41,42,63,FLY_ASH,0.08793432,0.08906299,-0.00112867,-0.08969544
CP01-R0041,41,42,63,WATER,-0.14991842,-0.15019410,0.00027568,0.00686168
CP01-R0041,41,42,63,SUPERPLASTICIZER,0.29222460,0.28891022,0.00331437,0.03547666
CP01-R0041,41,42,63,COARSE_AGGREGATE,0.01808621,0.01872688,-0.00064066,-0.06821192
CP01-R0041,41,42,63,FINE_AGGREGATE,0.02019035,0.02108511,-0.00089476,-0.08360939
CP01-R0041,41,42,63,AGE,0.11422207,0.11427943,-0.00005737,-0.01057021
CP01-R0069,69,70,64,INTERCEPT,-23.33121358,-23.85192123,0.52070765,0.01958615
CP01-R0069,69,70,64,CEMENT,0.11980433,0.12028986,-0.00048552,-0.05719431
CP01-R0069,69,70,64,SLAG,0.10386581,0.10410434,-0.00023854,-0.02353391
CP01-R0069,69,70,64,FLY_ASH,0.08793432,0.08864155,-0.00070723,-0.05620402
CP01-R0069,69,70,64,WATER,-0.14991842,-0.15148150,0.00156308,0.03890475
CP01-R0069,69,70,64,SUPERPLASTICIZER,0.29222460,0.28863408,0.00359052,0.03843249
CP01-R0069,69,70,64,COARSE_AGGREGATE,0.01808621,0.01832294,-0.00023672,-0.02520390
CP01-R0069,69,70,64,FINE_AGGREGATE,0.02019035,0.02066480,-0.00047445,-0.04433385
CP01-R0069,69,70,64,AGE,0.11422207,0.11455412,-0.00033205,-0.06118299
CP01-R0489,489,490,65,INTERCEPT,-23.33121358,-26.15279760,2.82158401,0.10613243
CP01-R0489,489,490,65,CEMENT,0.11980433,0.12092246,-0.00111813,-0.13171436
CP01-R0489,489,490,65,SLAG,0.10386581,0.10482325,-0.00095745,-0.09446171
CP01-R0489,489,490,65,FLY_ASH,0.08793432,0.08932116,-0.00138684,-0.11021260
CP01-R0489,489,490,65,WATER,-0.14991842,-0.14661711,-0.00330131,-0.08216910
CP01-R0489,489,490,65,SUPERPLASTICIZER,0.29222460,0.29646929,-0.00424470,-0.04543471
CP01-R0489,489,490,65,COARSE_AGGREGATE,0.01808621,0.01890194,-0.00081573,-0.08685112
CP01-R0489,489,490,65,FINE_AGGREGATE,0.02019035,0.02144774,-0.00125739,-0.11749426
