row_id,source_record,source_line,clean_record,canonical_row_sha256,full_row_duplicate_group,predictor_duplicate_group,disposition,exclusion_reason
CP01-R0875,875,876,875,f788953b132235fe3d05c9d3cdd8f3d41b97896fdaa30697a33169278d453596,,,kept,
CP01-R0876,876,877,876,dceeb83218787ee82b70c6ecaaf774bf476bd1ee268a850e1a1b0ce740d37a74,,,kept,
CP01-R0877,877,878,877,ccd54929f5285bb3f60e092abb47a12fc5869fa08ce5e9d7f9310483f267a4d3,,,kept,
CP01-R0878,878,879,878,da35dcf12a9401961acac89666c0721dfe638444b0f65f460b7ef9f125b16eea,,,kept,
CP01-R0879,879,880,879,cda294ec767d00496559f200053b9a8905664dda6fd184c09d04df3bd4d78034,,,kept,
CP01-R0880,880,881,880,ac258a1af13336ce5aedc365d7149655c3bbdbc33d18c4ee9e0ff62402ee8551,,,kept,
CP01-R0881,881,882,881,c634ddff2315d4fd74af4620c3ea410b93de46b2a1583cda1e6bb8ddebe2d502,,,kept,
CP01-R0882,882,883,882,b3894d70626126ed4b33bfa9fff45b113ab92874255a64fdc7d8b9a705e67a48,,,kept,
CP01-R0883,883,884,883,e2a9708b354d97837f8c08d54b996579875ce39c81cac7e85a9668b00e239d51,,,kept,
CP01-R0884,884,885,884,2204d34ebe28d9eaf93caab0d6809a855b4e8ad0fd2e4cbb55380b46fdd9d069,,,kept,
CP01-R0885,885,886,885,aaa1970db22d721824050fb784a6135fef77c8f3de7503e0204f9449589a4887,,,kept,
CP01-R0886,886,887,886,8aa25f3e6b1787631fbeb05d43f1673180f294ec50ea67c8a314ea4b757cdbe7,,,kept,
CP01-R0887,887,888,887,c755b12b2d82851cabf8ccfe6c4da255f3df94e464ec48becea64946bd5ccc73,,,kept,
CP01-R0888,888,889,888,77b6f998b491b0413591db03fc843b6f707ab8c689d99922b659ddb38cc3b1cb,,,kept,
CP01-R0889,889,890,889,826d234c961b376b21b3b82dde7fef4677df6ef960821f8cb4042cf70389d8f7,,,kept,
CP01-R0890,890,891,890,4934f685a79b55db011861d119504fc0beaa682234e71933909049066c41d186,,,kept,
CP01-R0891,891,892,891,894da8ed113369bad2808834b184b8c11095f9c51e726cf35a6eca6ebad46db0,,,kept,
CP01-R0892,892,893,892,ac0b36b7e33d90e1a5fd54b7ebb084103aa31a4f1026017882eeb4c854d7a445,,,kept,
CP01-R0893,893,894,893,c14028d8b81652dc6813998d432435d40054be3b57e77ee350d036060080447b,,,kept,
CP01-R0894,894,895,894,347c7bdd7f85dd389c027cc4c03c57d04dc8147fc4925319650b443384012c86,,,kept,
CP01-R0895,895,896,895,986f42652a4a41d5bbb844342c33b36ecd70832961651524736f52b6ee90fbb5,,,kept,
CP01-R0896,896,897,896,a614a5e94a1eae9816788759b6f00dbfc8a9fa632e330bdbf927f2774f8bf4ab,,,kept,
CP01-R0897,897,898,897,ff8450ed82d6ddc7b16d2cb0bbdd883b61eff4a2a70385bea070c29c17772b14,,,kept,
CP01-R0898,898,899,898,c6f7e091c7c76abd848b02c9432d615055e14029828534b0497b0d21e180ba7c,,,kept,
CP01-R0899,899,900,899,4ed019bd6da3983122aa14133a9bc6d5b9278c0c1d44a802a0308fbf2abe6339,,,kept,
CP01-R0900,900,901,900,943b1e1dc72e748158b73b3d41be1b3c4232a4419cf02bb28a2c602f3ffd5296,,,kept,
CP01-R0901,901,902,901,8bc51f6c4d13781caf7b406834091afe1d2551a623fa7cc0a32dff9dbdb553ec,,,kept,
CP01-R0902,902,903,902,29586cfe38023e00af7eea98da6ffd0123fa41326e78551c1a6faac0b4e7d1a7,,,kept,
CP01-R0903,903,904,903,c64871d75febbdb18c5adadfac839159f82df44668f50ea633f5d5167e30deb4,,,kept,
CP01-R0904,904,905,904,1e1c24d72cae0851396736cccedb8aaf1be46495f695dad3bfa3aa048dc75b71,,,kept,
CP01-R0905,905,906,905,f02f779b3f3a418d3eb6004acb90d57524b9a373347e68a3f5b3ee5f8b982e27,,,kept,
CP01-R0906,906,907,906,11d22e47e91bf74f5c5f6e5fad180d62a4cc080b3c403f477a7f3269a0a7ed04,,,kept,
CP01-R0907,907,908,907,b5a4ec8fab67d54489abb34b35af3410e523cc5fb6a7ce1db80adbc0291e5ffa,,,kept,
CP01-R0908,908,909,908,ad4ae4c760089725885bdcbe57d6836b6df361f03a7f92b36236f9ce9250ed06,,,kept,
CP01-R0909,909,910,909,d56d3c0e2a75f9d3f7f988a42e02f7ce6b4b1dcfef62011ff59728f1d6d0f5d2,,,kept,
CP01-R0910,910,911,910,e27c4c48d569dcc5446afdb85b456f0b99a8e5c94ea8f5b93b8b911a1a1e146b,,,kept,
CP01-R0911,911,912,911,1fed8a7c7ce12ca407eb2f9896f007e80d9fa51edc29dad562415ff17cd32d5a,,,kept,
CP01-R0912,912,913,912,eccea4c3323a0b1bc39a44a6060932ca09fdde53d17b2d05a0e8251fd6db4567,,,kept,
CP01-R0913,913,914,913,df5b5ac106cb2db4a55e206b084ebabe46e14a6bb3b731609638fc1d935ad43e,,,kept,
CP01-R0914,914,915,914,1101dd4982c84b070127093c3b1a884dd7e4c7b283f8cd172618ee764474e194,,,kept,
CP01-R0915,915,916,915,34e610b5229e568d7b4a19e12f3cd9dc6093905f8e0bad31857dc28e3bd6605a,,,kept,
CP01-R0916,916,917,916,2e6b4324a573c8d2e2dd19d59399507d40c4161c41633842227f25718b617148,,,kept,
CP01-R0917,917,918,917,60a69e171db46df0569800aa8d8aec2ca32bde045bbbc94e7eba6f960bd4f8b9,,,kept,
CP01-R0918,918,919,918,d9615813f23e4ff6556895fe8ee27d36342523d79e84ed50203b4b30a83ccb22,,,kept,
CP01-R0919,919,920,919,5b52eb2234fead19d904b1b4a16dd9ddb2702bff9cca9fbfb5aae9d9421cfe77,,,kept,
CP01-R0920,920,921,920,133a3c9a31ac1988124b13a74c59c9b3e891a7d78fd969904d62b40b54966a30,,,kept,
CP01-R0921,921,922,921,bc60ea96840cb2724f858354f260a9271380cc9941c0e866789b18ca953ffd06,,,kept,
CP01-R0922,922,923,922,031a17231d56f62ec921037c495192de3aebcf7a4885510b2407a429b61e993a,,,kept,
CP01-R0923,923,924,923,c3675652f8f053b6f697113ecd582a569b0d2bdfdfb6221a910e29b084ede933,,,kept,
CP01-R0924,924,925,924,a86fca9a55b4f64843c9b36ff6d322a932cf521be550a725905e9a9e357c4e50,,,kept,
CP01-R0925,925,926,925,c7baf5ab0e00f6a90ae155e3ac358ebb56049ac1ccd25ae924956b1064f66fbe,,,kept,
CP01-R0926,926,927,926,8c8b47011bd7d83da205c35676e56d92b24ec7398b2d5443273260d121993df7,,,kept,
CP01-R0927,927,928,927,7e2a6f16d8bf9c65c638c382aead226100bfc299aa1504e596fcbb79a0d3c127,,,kept,
CP01-R0928,928,929,928,8613c1ec0994b550e9fa7b62b6baa112738e0e4a06f692a46f6b393350e41e07,,,kept,
CP01-R0929,929,930,929,29c2b175196b96e02aac76909259ec82f80f62f73495353f7b58e48838196934,,,kept,
CP01-R0930,930,931,930,afb1c589e1a93d088bfdeaf12f782345c5439e7d66c7009d8ee29728ad5ce081,,,kept,
CP01-R0931,931,932,931,e760769fbd465a442d086f5d3800e677254ea9eb1a19a5c397f2dc89d1e1bb51,,,kept,
CP01-R0932,932,933,932,73096416ada8a6efccc70a7f336b652ccd6acc593faf0ca07cb72a8c960f09d5,,,kept,
CP01-R0933,933,934,933,c0faa36f8433062273af091d3ad0c64b5ed8276b7ba73f57f7bdc3c880763c17,,,kept,
CP01-R0934,934,935,934,997711f2ecf3d91827fb92984605f41f81ed9b1c947a9fb8b7e7474fa96eb96c,,,kept,
CP01-R0935,935,936,935,e22f6ae4cc615df4954c794bcd8490bf7f7fac2d4039251ab5d0ec784e8f4d2b,,,kept,
CP01-R0936,936,937,936,69ff3e560adde17699230f307c30c91a263eaaa88a612e65d3b14b25f9f16801,,,kept,
CP01-R0937,937,938,937,68729f2a012c6755cdc6ac7a0486c6449b4636f151471ca1d4fb5770cbd2b1be,,,kept,
CP01-R0938,938,939,938,721a2d3541c328612d065daea603e12752f4b19a2428958034d10f51dbd1e670,,,kept,
CP01-R0939,939,940,939,6832967ac8613d1adeecbc438401560b8e8af0a7a4bf20669ec70758a1424e8c,,,kept,
CP01-R0940,940,941,940,0927bba9b4bb10db5ce9c2c898df6d874f28cf091af66a2ae67f2c1401426233,,,kept,
CP01-R0941,941,942,941,f60d0235c2335017e4199144da0ec6bc69560d8f4d605815313e173f9f7a35d9,,,kept,
CP01-R0942,942,943,942,dfdfbd45c8b77fb5ef898b524c511cfee1cbe86911d985b15b1a0b4ac56f6bb9,,,kept,
CP01-R0943,943,944,943,dd3648ebfaf4318c92ad05503f9983d290cf053e589f207b4422ea08324d542d,,,kept,
CP01-R0944,944,945,944,72591e47481a61f2820e80279c68eefa8e3ab8dbb776e0b6138506363370ac9e,,,kept,
CP01-R0945,945,946,945,d6370e36b4bf0f66f6be3b4186e5ed7e12931dcc1c27da7d29c157a748a7000c,,,kept,
CP01-R0946,946,947,946,537d873c608f83e27360b27592a998b473e473d5db6fd966962bbce4e2d4debb,,,kept,
CP01-R0947,947,948,947,6bddb9c2ff759ed6e9da7b6c07c970d98929d1e03f45a738d7f4cff12d914d8d,,,kept,
CP01-R0948,948,949,948,3f0d989d1fc13df22dcee8b790eae5fc169d20dec0aa60635f05ba020ae20488,,,kept,
CP01-R0949,949,950,949,579aa8ba402c0afd93c4faa63982a8bc8836a2e364fc011d664805c3d0b78197,,,kept,
CP01-R0950,950,951,950,d37bc074dbd23830209582c59d12ef77686931408b73ec1d7c41eb83fc36bd5b,,,kept,
CP01-R0951,951,952,951,28814f4024124cfa95b9e9428056c8ab755e0776d9547e39dd3510f7f92d99df,,,kept,
CP01-R0952,952,953,952,99bb116b54dea37b107ae1afad530b62d194da18ef9941b3c84f52aa86161d32,,,kept,
CP01-R0953,953,954,953,e09b3519772a613772b1dc9520ce1c2dc736d9eab4a3abd9a8e90347087d7331,,,kept,
CP01-R0954,954,955,954,cd249c13da36c2ca65b3e7195201fd3084c9cb5b67ac44000df8b1ec83260d52,,,kept,
CP01-R0955,955,956,955,e0d4d94c59a1f9f2484a19fbfb69a1cca82c0e7e16d137f1080b4d592cac676a,,,kept,
CP01-R0956,956,957,956,055f9be60c763322c54be79961ae1763389e08f428b6a7b4cac42e9b9d37467f,,,kept,
CP01-R0957,957,958,957,a8b861c072dfd17f8d16c501d6072de60cc8af4d72347a1287f9bbf0d98ce4ac,,,kept,
CP01-R0958,958,959,958,46667f90e3952dfd05d0da6f2b37e9cb4772a4f8886055cc4369767f247dde79,,,kept,
CP01-R0959,959,960,959,6dc60c40f3248c17d90997539302f0da02235f36c830f010c5761500142e82f7,,,kept,
CP01-R0960,960,961,960,a0f8684d03b907b4fdf430df75354a42accdce3820f2f1881496eb63623a9fac,,,kept,
CP01-R0961,961,962,961,5bfe3188393fd56fa5ff0bb8ff1c38334b8f5c13c94d2b8d3d6f0a5695f1a54d,,,kept,
CP01-R0962,962,963,962,ff81a03eb614dbe78cd62b5b1747b3fd28d3f432c5a207f6dd5c5eecd6ea4dde,,,kept,
CP01-R0963,963,964,963,53b155d718eef114befc5facfb226c2ad5fb1ddad9416cd840865944db74f3a2,,,kept,
CP01-R0964,964,965,964,d66a38ab614e1bf90aa16b2e41784bc573f59039ebfd5b7d1fe0785d78a82c9f,,,kept,
CP01-R0965,965,966,965,3ad6956146af2e9cc7689844ea4c42647e2715c334844c95ced9d561396dca26,,,kept,
CP01-R0966,966,967,966,ade89b4e714b4985d969d8959e54e612401f78dc0433ce64459af8e6123278eb,,,kept,
CP01-R0967,967,968,967,073eee0a23550cb31535c1d17304d2a86a79ad8a86d9eb48e1db387cce27b1e6,,,kept,
CP01-R0968,968,969,968,175b9eb06a6511623b239754e1c67bcafa52e877c4299aa3bc80cae18e0ed66c,,,kept,
CP01-R0969,969,970,969,b85766754da1529139a6468c84a90cd2e78909c1783ba3676c9fb29709edaf44,,,kept,
CP01-R0970,970,971,970,7978ccea4c7a3f2ec2c9d16899405de330436ba7c66339519996496d4ff6ed8c,,,kept,
CP01-R0971,971,972,971,98ebdd1db33443418a017a26c063c24ad055313816099c83d231310cf191e327,,,kept,
CP01-R0972,972,973,972,a9502e1dc0c0b40b55d0b49522e70053043f2b9f7b33637e5307aa8676284c8d,,,kept,
CP01-R0973,973,974,973,41efa1d4b0cf1c42a113381632dec4898c484ed4b4fa3606d669b80396f2e383,,,kept,
CP01-R0974,974,975,974,ea6a3173747206a87b2915aac85cf26d4e13de4da50e8feaac4caf4cd115d0e1,,,kept,
CP01-R0975,975,976,975,b0a19add7391014a9b1f9f08fcc1a3cb47f1dc9e78b8d9f108e3879935d61981,,,kept,
CP01-R0976,976,977,976,d8e1d5e9bb803ae41b3a0e8f9ea5ba55ae6830e08f0566c6d737feff96a6d1c0,,,kept,
CP01-R0977,977,978,977,5552a5518c922da5dd133fd66fe247b8116e2942621463a5d971b14fc6b1f7de,,,kept,
CP01-R0978,978,979,978,076f70934c0989d45f973d91fd18653c7b5a78708eb28b506d187f828a7dc1a1,,,kept,
CP01-R0979,979,980,979,6a1b5de3976ec391aae7d1faadba33bf73cabecba8ddc1cbe45bb3098123848a,,,kept,
CP01-R0980,980,981,980,ad42c0376ac7dba3402ff0580deaffe61740b6cd415004dc0c6f9edd48e2bedb,,,kept,
CP01-R0981,981,982,981,28fb94cb15cb17f81ecf6e35290c13a55bc1065af283ba02829b687c7c888ce4,,,kept,
CP01-R0982,982,983,982,86702d6bd5efe6c580af884b100969c6214f9c300819ca57b43c14ea3e0a785f,,,kept,
CP01-R0983,983,984,983,58eff626dc9ccc61844e0de5afe70794546c9eedb69304569343244ce3928ee3,,,kept,
CP01-R0984,984,985,984,396116838b072d10713b0d7e031f0e792a041e477a63ac424bee7c39750846bd,,,kept,
CP01-R0985,985,986,985,d489475b9db0125d6321b903f0609f11d33c0ef296bc7ff2a3034b4e48e1b470,,,kept,
CP01-R0986,986,987,986,277504c1133fa3b6c501c8280280c92034a4259df712e98979bf35931758633d,,,kept,
CP01-R0987,987,988,987,c8f01f888e53d8c69691e083d38bf3d28e23470ccdbae7a82cf633f3db92bc64,,,kept,
CP01-R0988,988,989,988,efc86dd7fcdab416ac1b0bd40be5d8abb9b14e563a3f88af5075b9a0f3388ac7,,,kept,
CP01-R0989,989,990,989,7f2f7cf1fe999ad658dd5c100a03e8a1a260dd5a6d89ecbb04c81245084b6086,,,kept,
CP01-R0990,990,991,990,4d751068698854e4501aa59f887992cb8850f254da597daf4df0cccf1dc5a6b1,,,kept,
CP01-R0991,991,992,991,df44d073ccceeebb9bd1c08462ba6a08acdddda45422b3d9caf1f1fceff83e3b,,,kept,
CP01-R0992,992,993,992,74f242286dc99da8e089fba8d20af667f2919dd969bd630f3a5885869b19b148,,,kept,
CP01-R0993,993,994,993,557506b830b89da215bb8071b8acbb120483da72b49f8c458fe4cf3f4306657e,,,kept,
CP01-R0994,994,995,994,f80108cd9f1078b978010a96fa1f57b6515b7d91f36c3646dd4a471f7a11f4c6,,,kept,
CP01-R0995,995,996,995,5c3d5a73e284f38301cae40f0650c5428d25192137f6cc8cc69a7e24d0e29bc4,,,kept,
CP01-R0996,996,997,996,8f7b28ca9a83bf2b49eaff163820c0cfe10150c5e6e8b34a538c1c673ff271e0,,,kept,
CP01-R0997,997,998,997,08b632de429610050def9cd6479853d90104c0361ccbe1385577dd5bf629f81e,,,kept,
CP01-R0998,998,999,998,ac0594051d9ea19e39c256d4e5660951e224ba73aaa111e7f5e60740e0b52167,,,kept,
CP01-R0999,999,1000,999,cf8a15b11371dc6af4b50a1ab3c7cddda53067b309a3cee9e3c04fa756fb90e5,,,kept,
CP01-R1000,1000,1001,1000,3fd1b56389be8aac6fc964aed0d8cc78d1f6b7d35d9e7cf6a9189019740bcc94,,,kept,
CP01-R1001,1001,1002,1001,a85bb69ac3149729b588340a8ca9beb6d791217ab735a9172ba1d37bdb913dba,,,kept,
CP01-R1002,1002,1003,1002,9e8d382dbd05255f04b5fa15dde9bc0b98cd92657e0424e24ec77cd2a4b3181d,,,kept,
CP01-R1003,1003,1004,1003,bb122449e446b132a25420aa59b14f390cc9cf19691c26e6eca11a10a79be4aa,,,kept,
CP01-R1004,1004,1005,1004,f338e6e02923b15b10d5332e73f0fab2a817c1845e73e22692cf19e57a68a1d4,,,kept,
CP01-R1005,1005,1006,1005,9f4a290a20f8ace30aba07c1d6452884d21e3a3ed8ec1d746dd5afa06931b2a1,,,kept,
CP01-R1006,1006,1007,1006,f669b88894e432f64a0e8f3c11fbd90dfb8b74d516f73a241165e40ba11d53fe,,,kept,
CP01-R1007,1007,1008,1007,bf3caf280a860d8feade553cd86e7d08bfe0a284aa4c42c2d3d2bc8cc2776249,,,kept,
CP01-R1008,1008,1009,1008,ae0fbfa7b8cb99a18c7a42db3bfce6b7f98c708bc4485325b685dbbab2972cbe,,,kept,
CP01-R1009,1009,1010,1009,05b283346c0c94ec146cf4df71b30ab894e49474551f0b18ad5d87500177303e,,,kept,
CP01-R1010,1010,1011,1010,02a7a0d990246ceb95b15eeed7cca564a4848dd476b7378af1249f9acf49359b,,,kept,
CP01-R1011,1011,1012,1011,5ed8a3298afb12eb11511f8955276c52e4ea63f56d52e2b20894d19b2fbeb052,,,kept,
CP01-R1012,1012,1013,1012,f62bd590eb1f7bad7805b51de1502e1158e1bf6ac4274df3f8ef968b0d5c4cea,,,kept,
CP01-R1013,1013,1014,1013,d4e9397d190e4871c4fb3ca0b395b47ccd94b66f8a39d7f49bab8bd1c94c63c7,,,kept,
CP01-R1014,1014,1015,1014,504b970f6145123a3c005b0eb2a30cfe113fb8acfb8fbc101451679300e4dd6c,,,kept,
CP01-R1015,1015,1016,1015,04814b81e56615b151b63bb5935a3fcb3599e73eff612d51243e21498731a8d4,,,kept,
CP01-R1016,1016,1017,1016,aa1882524d1613bc57dd5f1e2eb36ceaf840dcfa136ccce7fd346fc04c9e0afd,,,kept,
CP01-R1017,1017,1018,1017,9d17070899ac0be3ff297b50a05203c8992253b9c5cb7acc52b96b6f04bd659f,,,kept,
CP01-R1018,1018,1019,1018,056d50f44b7eaca239e5d410ac7423c22fc7e7ab5baba3b1843455f368de6958,,,kept,
CP01-R1019,1019,1020,1019,52f6835835189dc33b0e2d509a04d80c282eb89fd1de64d8af7b663e4b5024a8,,,kept,
CP01-R1020,1020,1021,1020,a86982b78e2bc6b4e43675b7ff9875b5a0a0e62c9ccffc3ebc14c171649c1fd9,,,kept,
CP01-R1021,1021,1022,1021,db795c5709bb9c2c64d79beea61d6e9c7cdbd38e8338b8c4e3d561cd173c6897,,,kept,
CP01-R1022,1022,1023,1022,e5bb046487da1c413a5d0c5ae8197d00578cf7c511479798e270c21580ca3a61,,,kept,
CP01-R1023,1023,1024,1023,619c03bd40daaa1030ca019cc3e36683421bab5e11403f8f6b05a5e99bcc6d4e,,,kept,
CP01-R1024,1024,1025,1024,91660a77ad452f5ef6e025b6d86dbb25b2b3da9bd67459447997f44def84c80e,,,kept,
CP01-R1025,1025,1026,1025,76916947271949de7b7e8817ef27abca0dec4a833d29bb3ee3ebb9f70906013b,,,kept,
CP01-R1026,1026,1027,1026,9029dc20ccac0c4ff184527da59b99a28580669cf388807e83c4bce5b80fbb56,,,kept,
CP01-R1027,1027,1028,1027,870a5bdc4baed15b9653b2e51c05085db709b7c6348a9cc46750b0333b825a85,,,kept,
CP01-R1028,1028,1029,1028,3e19add63b9495b726dc1ae762da922f12bc43e04029492957debfdeee5b7f10,,,kept,
CP01-R1029,1029,1030,1029,c55c5c4c6a4e5b58734917d4cf02be5f0ec9fb0fcb2d81a91653b89407f824df,,,kept,
CP01-R1030,1030,1031,1030,4606e60d90199e0a68d04e825ca6180e0a8cfdbead295cc1d6069f737ce160c6,,,kept,
